    9   26   48    1    9     /FLUORINE           /ABELS-VAN MAANEN 1985   ADF11
  -7.28691  -7.28691  -7.28691  -7.28691  -7.28691  -7.28691  -7.28691  -7.28691
  -7.28691  -7.28691
  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691
  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691
  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691  -7.23691
  -7.23691  -7.23691
  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691
  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691
  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691  -7.18691
  -7.18691  -7.18691
  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691
  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691
  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691  -7.13691
  -7.13691  -7.13691
  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691
  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691
  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691  -7.08691
  -7.08691  -7.08691
  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691
  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691
  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691  -7.03691
  -7.03691  -7.03691
  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691
  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691
  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691  -6.98691
  -6.98691  -6.98691
  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691
  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691
  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691  -6.93691
  -6.93691  -6.93691
  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691
  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691
  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691  -6.88691
  -6.88691  -6.88691
  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691
  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691
  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691  -6.83691
  -6.83691  -6.83691
  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691
  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691
  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691  -6.78691
  -6.78691  -6.78691
  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691
  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691
  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691  -6.73691
  -6.73691  -6.73691
  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691
  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691
  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691  -6.68691
  -6.68691  -6.68691
  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691
  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691
  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691  -6.63691
  -6.63691  -6.63691
  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691
  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691
  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691  -6.58691
  -6.58691  -6.58691
  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691
  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691
  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691  -6.53691
  -6.53691  -6.53691
  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691
  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691
  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691  -6.48691
  -6.48691  -6.48691
  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691
  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691
  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691  -6.43691
  -6.43691  -6.43691
  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691
  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691
  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691  -6.38691
  -6.38691  -6.38691
  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691
  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691
  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691  -6.33691
  -6.33691  -6.33691
  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691
  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691
  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691  -6.28691
  -6.28691  -6.28691
  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691
  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691
  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691  -6.23691
  -6.23691  -6.23691
 ------------------------------------------/ MH=2.01/ Z1= 5   / DATE= 09.07.94
  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322
  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322
  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322  -8.48322
  -8.48322  -8.48322
  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322
  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322
  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322  -8.43322
  -8.43322  -8.43322
  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322
  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322
  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322  -8.38322
  -8.38322  -8.38322
  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322
  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322
  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322  -8.33322
  -8.33322  -8.33322
  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322
  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322
  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322  -8.28322
  -8.28322  -8.28322
  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322
  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322
  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322  -8.23322
  -8.23322  -8.23322
  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322
  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322
  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322  -8.18322
  -8.18322  -8.18322
  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322
  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322
  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322  -8.13322
  -8.13322  -8.13322
  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322
  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322
  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322  -8.08322
  -8.08322  -8.08322
  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322
  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322
  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322  -8.03322
  -8.03322  -8.03322
  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322
  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322
  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322  -7.98322
  -7.98322  -7.98322
  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322
  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322
  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322  -7.93322
  -7.93322  -7.93322
  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322
  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322
  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322  -7.88322
  -7.88322  -7.88322
  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322
  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322
  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322  -7.83322
  -7.83322  -7.83322
  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322
  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322
  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322  -7.78322
  -7.78322  -7.78322
  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322
  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322
  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322  -7.73322
  -7.73322  -7.73322
  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322
  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322
  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322  -7.68322
  -7.68322  -7.68322
  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322
  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322
  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322  -7.63322
  -7.63322  -7.63322
  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322
  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322
  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322  -7.58322
  -7.58322  -7.58322
  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322
  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322
  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322  -7.53322
  -7.53322  -7.53322
  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322
  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322
  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322  -7.48322
  -7.48322  -7.48322
  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322
  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322
  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322  -7.43322
  -7.43322  -7.43322
  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322
  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322
  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322  -7.38322
  -7.38322  -7.38322
  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322
  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322
  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322  -7.33322
  -7.33322  -7.33322
  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322
  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322
  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322  -7.28322
  -7.28322  -7.28322
  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322
  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322
  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322  -7.23322
  -7.23322  -7.23322
  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322
  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322
  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322  -7.18322
  -7.18322  -7.18322
  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322
  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322
  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322  -7.13322
  -7.13322  -7.13322
  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322
  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322
  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322  -7.08322
  -7.08322  -7.08322
  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322
  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322
  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322  -7.03322
  -7.03322  -7.03322
  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322
  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322
  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322  -6.98322
  -6.98322  -6.98322
  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322
  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322
  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322  -6.93322
  -6.93322  -6.93322
  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322
  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322
  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322  -6.88322
  -6.88322  -6.88322
  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322
  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322
  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322  -6.83322
  -6.83322  -6.83322
  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322
  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322
  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322  -6.78322
  -6.78322  -6.78322
  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322
  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322
  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322  -6.73322
  -6.73322  -6.73322
  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322
  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322
  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322  -6.68322
  -6.68322  -6.68322
  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322
  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322
  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322  -6.63322
  -6.63322  -6.63322
  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322
  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322
  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322  -6.58322
  -6.58322  -6.58322
  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322
  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322
  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322  -6.53322
  -6.53322  -6.53322
  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322
  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322
  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322  -6.48322
  -6.48322  -6.48322
  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322
  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322
  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322  -6.43322
  -6.43322  -6.43322
  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322
  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322
  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322  -6.38322
  -6.38322  -6.38322
  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322
  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322
  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322  -6.33322
  -6.33322  -6.33322
  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322
  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322
  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322  -6.28322
  -6.28322  -6.28322
  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322
  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322
  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322  -6.23322
  -6.23322  -6.23322
  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322
  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322
  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322  -6.18322
  -6.18322  -6.18322
  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322
  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322
  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322  -6.13322
  -6.13322  -6.13322
 ------------------------------------------/ MH=2.01/ Z1= 6   / DATE= 09.07.94
  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849
  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849
  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849  -8.39849
  -8.39849  -8.39849
  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849
  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849
  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849  -8.34849
  -8.34849  -8.34849
  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849
  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849
  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849  -8.29849
  -8.29849  -8.29849
  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849
  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849
  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849  -8.24849
  -8.24849  -8.24849
  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849
  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849
  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849  -8.19849
  -8.19849  -8.19849
  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849
  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849
  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849  -8.14849
  -8.14849  -8.14849
  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849
  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849
  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849  -8.09849
  -8.09849  -8.09849
  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849
  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849
  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849  -8.04849
  -8.04849  -8.04849
  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849
  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849
  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849  -7.99849
  -7.99849  -7.99849
  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849
  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849
  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849  -7.94849
  -7.94849  -7.94849
  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849
  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849
  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849  -7.89849
  -7.89849  -7.89849
  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849
  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849
  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849  -7.84849
  -7.84849  -7.84849
  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849
  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849
  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849  -7.79849
  -7.79849  -7.79849
  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849
  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849
  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849  -7.74849
  -7.74849  -7.74849
  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849
  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849
  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849  -7.69849
  -7.69849  -7.69849
  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849
  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849
  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849  -7.64849
  -7.64849  -7.64849
  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849
  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849
  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849  -7.59849
  -7.59849  -7.59849
  -7.54849  -7.54849  -7.54849  -7.54849  -7.54849  -7.54849  -7.54849  -7.54849
